slide_id,n_tiles_used,tumor_fraction,mean_p_tum,status,frac_ADI,meanP_ADI,frac_BACK,meanP_BACK,frac_DEB,meanP_DEB,frac_LYM,meanP_LYM,frac_MUC,meanP_MUC,frac_MUS,meanP_MUS,frac_NORM,meanP_NORM,frac_STR,meanP_STR,frac_TUM,meanP_TUM
B-1650-4-23,5061.0,0.03260225251926497,0.034640461680741856,ok,0.03576368306658763,0.034059746646946484,0.0027662517289073307,0.007704612266804064,0.034973325429756966,0.03641923703021959,0.02529144437858131,0.030129919918438552,0.15313179213594152,0.16944050497237914,0.04781663702825528,0.04617451032461384,0.66469077257459,0.636495682059475,0.002963841138114997,0.004935325100381438,0.03260225251926497,0.034640461680741856
MSI_B111-23,14058.0,0.4425949637217243,0.41602685737157385,ok,0.08621425522833974,0.09996559093948797,0.0398349694124342,0.047416849030160295,0.001778346848769384,0.0037664858801106597,0.02055768957177408,0.024602560881369116,0.17506046379285817,0.17643585354825284,0.11687295490112391,0.10756616317582221,0.08201735666524398,0.08795344068000276,0.03506899985773225,0.03626619849322028,0.4425949637217243,0.41602685737157385
B1096_22_MSI.pyramidal,863.0,0.0,0.005292860675631881,ok,0.0,0.0036568792021763378,0.0996523754345307,0.10559216863527146,0.006952491309385863,0.013543357646312619,0.22711471610660486,0.18933261997288356,0.0880648899188876,0.09366162601329031,0.002317497103128621,0.006886696212486139,0.5712630359212051,0.5686330628208484,0.004634994206257242,0.013400728821099352,0.0,0.005292860675631881
MSI--634-22B,1765.0,0.0,2.214842451835859e-05,ok,0.0,6.338922607841778e-07,1.0,0.9995187659891952,0.0,0.0003219480495873119,0.0,2.234855038576755e-05,0.0,6.573130828799283e-05,0.0,1.7407598292905894e-05,0.0,7.102546220448999e-06,0.0,2.3913641251288956e-05,0.0,2.214842451835859e-05
MSI-B516-23,4614.0,0.003684438664932813,0.012626322518095204,ok,0.025574338968357174,0.036794998252617735,0.03142609449501517,0.03952949765635148,0.10793237971391417,0.1080349898025791,0.00021673168617251842,0.0016964662494541643,0.4895968790637191,0.4440612612827068,0.3318162115301257,0.3314285437566388,0.00021673168617251842,0.0016420240738159269,0.00953619419159081,0.02418589640774081,0.003684438664932813,0.012626322518095204
MSI_B955_4_21,9154.0,0.14824120603015076,0.1358085563815793,ok,0.17063578763382128,0.17551278066706524,0.06292331221324012,0.07814168124959482,0.005352851212584662,0.012262176910430331,0.10651081494428664,0.11011128974171511,0.2502731046537033,0.23253401315146052,0.016932488529604543,0.024938432834747785,0.0689316145947127,0.07873139023542795,0.170198820187896,0.15195967882797895,0.14824120603015076,0.1358085563815793
MSI-B634-22,1815.0,0.0,2.1541257699728408e-05,ok,0.0,6.721208452020431e-07,1.0,0.9994930440156177,0.0,0.0003343403883139737,0.0,2.2211057732603472e-05,0.0,7.984754025690636e-05,0.0,1.548176220070271e-05,0.0,7.3592910531106865e-06,0.0,2.5502566280131294e-05,0.0,2.1541257699728408e-05
MSI_B951_7_21,21564.0,0.11950473010573177,0.11030665841266625,ok,0.11287330736412539,0.11462771823412332,0.09061398627341866,0.106747114685211,0.02003338898163606,0.02510405202482545,0.09840474865516602,0.10375093762853818,0.2681784455574105,0.25423823908535975,0.010573177518085699,0.016391668414776305,0.09372101650899647,0.0974075219757812,0.18609719903542943,0.17142608953871857,0.11950473010573177,0.11030665841266625
MSI_B957_23.pyramidal,13952.0,0.0,7.21054375431887e-05,ok,0.0,1.4712212418689842e-05,0.9805045871559633,0.9786085529815852,0.01784690366972477,0.01853761373101227,0.0,4.5856800382539125e-05,0.0016485091743119267,0.0024007347511578766,0.0,0.00012143229223159308,0.0,7.964308982869285e-05,0.0,0.00011934870383987955,0.0,7.21054375431887e-05
MSI_B900_23.pyramidal,1192.0,0.0436241610738255,0.05543039871979259,ok,0.0041946308724832215,0.008329781098193738,0.026006711409395974,0.03853024022652037,0.10151006711409397,0.09700920973249956,0.008389261744966443,0.021915024469849505,0.29697986577181207,0.28474129387625974,0.006711409395973154,0.016689812796977115,0.511744966442953,0.4715220539905441,0.0008389261744966443,0.005832185089363299,0.0436241610738255,0.05543039871979259
