slide_id,n_tiles_used,tumor_fraction,mean_p_tum,status,frac_ADI,meanP_ADI,frac_BACK,meanP_BACK,frac_DEB,meanP_DEB,frac_LYM,meanP_LYM,frac_MUC,meanP_MUC,frac_MUS,meanP_MUS,frac_NORM,meanP_NORM,frac_STR,meanP_STR,frac_TUM,meanP_TUM
MSI_B2581-22,468.0,0.0,0.0019109754922799023,ok,0.038461538461538464,0.08009411082384156,0.5299145299145299,0.4243086150882907,0.04700854700854701,0.07069927831456511,0.14743589743589744,0.16201639889245742,0.1452991452991453,0.1487163359071871,0.0641025641025641,0.06365708982852687,0.02564102564102564,0.04073893642072207,0.002136752136752137,0.007858259232129332,0.0,0.0019109754922799023
MSI-B2912_3_22,22078.0,0.016260530845185254,0.018239066016859144,ok,0.004846453483105354,0.043407148199568875,0.5108705498686475,0.42141989868128266,0.28838662922366154,0.3124646174132081,0.002083522058157442,0.005539824249459276,0.0031252830872361627,0.0070412522212865815,0.12301838934686113,0.13470257937348404,0.04194220490986503,0.045289772244777315,0.00946643717728055,0.011895841600074017,0.016260530845185254,0.018239066016859144
MSI-B2912-2-22A,22232.0,0.10664807484706729,0.10672197324496234,ok,0.0001799208348326736,0.0016841351369619086,0.005802446923353724,0.006335366708455359,0.1908960057574667,0.19071186485017985,0.00508276358402303,0.008353007215368368,0.03211586901763224,0.034386887364492566,0.40257286793810726,0.39429492283763057,0.2500449802087082,0.24903120545787255,0.006657070888808924,0.008480637184076477,0.10664807484706729,0.10672197324496234
MSI-B2912-2-22,22185.0,0.01613702952445346,0.017628802684197167,ok,0.0043272481406355645,0.04555012143537858,0.5265269326121254,0.4363372368538426,0.301419878296146,0.32250452182638206,0.0016677935542032906,0.00488759963500882,0.0025242280820374128,0.006426605842250459,0.0949290060851927,0.10786492199035663,0.04151453684922245,0.0452632338655857,0.010953346855983773,0.013536955866997932,0.01613702952445346,0.017628802684197167
MSI-B138-22,26046.0,0.02491745373569838,0.03364748315661998,ok,0.0003455425017277125,0.002724501001950521,0.008676956154495891,0.0085453809518371,0.20160485295246872,0.1932105730136763,0.020694156492359672,0.026229734638688745,0.023381709283575212,0.036116094413883595,0.5967902940950626,0.5774027590713828,0.1229363433924595,0.12088531912974668,0.0006526913921523458,0.0012381546222142781,0.02491745373569838,0.03364748315661998
MSI_B110-23,3315.0,0.09170437405731523,0.09939927073519016,ok,0.0006033182503770739,0.007535487399038394,0.05520361990950226,0.07927578594523879,0.24524886877828053,0.21861663398899522,0.03046757164404223,0.06154963636454975,0.18401206636500755,0.17851531310730526,0.11372549019607843,0.10857605336538349,0.2784313725490196,0.24499443684093453,0.0006033182503770739,0.0015373822533643613,0.09170437405731523,0.09939927073519016
MSI-B634_2_22,1807.0,0.0,0.00022966589388443125,ok,0.0,0.05083477588011282,0.3303818483674599,0.37235506698488346,0.6646375207526287,0.514707421465778,0.0,0.0009194082232558831,0.0,0.00041138977685905903,0.004980630879911455,0.054551287656995434,0.0,0.0017239827441027414,0.0,0.0042670013741282166,0.0,0.00022966589388443125
MSI-B138-22-,26015.0,0.02125696713434557,0.028523059523635205,ok,0.00019219680953296174,0.002470767565245497,0.009225446857582165,0.0099299234897992,0.15840861041706708,0.1516579622106702,0.004689602152604267,0.007641648385455523,0.029021718239477225,0.04273290743173667,0.6740726503940034,0.6551417799136686,0.1014799154334038,0.09924313823656271,0.001652892561983471,0.0026588132432262736,0.02125696713434557,0.028523059523635205
MSI-B985-22-,16459.0,0.06227595844218968,0.07070497289636365,ok,0.00012151406525305304,0.0022880062547591205,0.0018227109787957957,0.0038220082917876266,0.2777203961358527,0.2574870940901833,0.06124308888753873,0.06889637226493821,0.052615590254571964,0.05767397173685459,0.43404824108390544,0.42477488190395213,0.10978795795613343,0.11370472392121701,0.00036454219575915913,0.0006479686399443363,0.06227595844218968,0.07070497289636365
B-1650-4-23,5061.0,0.0027662517289073307,0.00593935786111989,ok,0.00019758940920766647,0.0013756661532472233,0.005730092867022327,0.009844720731447558,0.12072712902588421,0.11935474260689231,0.0015807152736613318,0.007206797835478026,0.07330567081604426,0.08230430553651812,0.26891918593163405,0.275080832764065,0.5267733649476388,0.4988238353032987,0.0,6.974120793318678e-05,0.0027662517289073307,0.00593935786111989
MSI_B111-23,14058.0,0.4463650590411154,0.4102365180549024,ok,7.113387395077535e-05,0.0015886836021808967,0.006259780907668232,0.008592344212048061,0.0597524541186513,0.0737154552732112,0.08087921468203159,0.09827794950732174,0.017712334613743063,0.023545320800180916,0.30993028880352824,0.2982227665611479,0.07888746621140988,0.08518401104408695,0.0001422677479015507,0.0006369509449199177,0.4463650590411154,0.4102365180549024
B1096_22_MSI.pyramidal,863.0,0.0,0.00021911717777718944,ok,0.0,0.001188535443220417,0.0,0.0014531802840843358,0.27578215527230593,0.25852615839693266,0.005793742757821553,0.0125057646567868,0.010428736964078795,0.01901188272496404,0.20046349942062572,0.20612924809260347,0.507531865585168,0.5006883543026495,0.0,0.0002777589209816864,0.0,0.00021911717777718944
MSI--634-22B,1765.0,0.0,0.00023447889671590798,ok,0.0,0.049145463768437356,0.311614730878187,0.35136528938724454,0.6821529745042493,0.5333497162999067,0.0,0.0009314983344078762,0.0,0.00039240323928486676,0.006232294617563739,0.05837447992275665,0.0,0.001715074320471837,0.0,0.004491595830774257,0.0,0.00023447889671590798
MSI-B516-23,4614.0,0.0,0.0017243846586047886,ok,0.0023840485478977026,0.005196553965485677,0.0,0.002613549103160937,0.3621586475942783,0.35973645166055246,0.00021673168617251842,0.0019750489668434483,0.021456436931079324,0.03608712295944552,0.6018638925010836,0.5755242044075864,0.00021673168617251842,0.0012649033277158629,0.011703511053315995,0.015877780950604874,0.0,0.0017243846586047886
MSI_B955_4_21,9154.0,0.043915228315490495,0.04994169463371362,ok,0.001529386060738475,0.006334294547066611,0.0019663535066637536,0.0037047240291479574,0.30871750054620933,0.2846543499841417,0.08990605199912606,0.10545765428039539,0.022066856019226568,0.03357965638824638,0.47902556259558665,0.44331580814471694,0.05036049814288836,0.06683009041040552,0.002512562814070352,0.006181727582165859,0.043915228315490495,0.04994169463371362
MSI-B634-22,1815.0,0.0,0.00021939789393853393,ok,0.0,0.049958699341805,0.31955922865013775,0.36648288315658306,0.6721763085399449,0.5223279979028954,0.0,0.0009158896868466305,0.0,0.0004014127251525842,0.008264462809917356,0.053764574869518314,0.0,0.001714554401423656,0.0,0.004214590021836772,0.0,0.00021939789393853393
MSI_B951_7_21,21564.0,0.06710257837135968,0.06611355016921586,ok,0.001576701910591727,0.0036764368619816874,0.003246150992394732,0.007114211155795585,0.27652569096642554,0.2623872014327284,0.12729549248747912,0.13386921174577393,0.027638657020960862,0.04082974217878971,0.4123075496197366,0.38549577149248715,0.04424040066777963,0.056158595552571904,0.04006677796327212,0.044355279410655805,0.06710257837135968,0.06611355016921586
MSI_B957_23.pyramidal,13952.0,0.0,0.0001777937348796008,ok,0.0037270642201834864,0.06548693953971575,0.36869266055045874,0.3500633880250061,0.619911123853211,0.53325832860279,0.0,0.0006321743804601614,0.0,0.0005226607848033896,0.007669151376146789,0.04272071139810563,0.0,0.0016288373429950806,0.0,0.005509166191244273,0.0,0.0001777937348796008
MSI_B900_23.pyramidal,1192.0,0.0041946308724832215,0.008513802430316105,ok,0.0,0.0021580416591780414,0.0,0.002720108285149086,0.23154362416107382,0.2359942550308194,0.0,0.0013233987933776612,0.06963087248322147,0.07986483124297802,0.25083892617449666,0.25302744126903265,0.4437919463087248,0.4163765071239171,0.0,2.1614165231970613e-05,0.0041946308724832215,0.008513802430316105
